
******************** RISK RUN START (11/21/2010 11:01:50 AM - ) ********************

11/21/2010 11:01:50 AM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 21-Apr-2010 Official -e
11/21/2010 11:02:04 AM - 	8750 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve ABK.USD.SeniorUnsecured.Modified to fit by copying previous quote to tenor 3 Years
11/21/2010 11:05:20 AM - 	Quote  ELESM.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  ELESM.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  ELESM.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  ELESM.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  ELESM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  ELESM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  M.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  M.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  M.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  M.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  M.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  M.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  M.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  M.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  M.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  M.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  M.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  M.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  M.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FE.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FE.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FE.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FE.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FE.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FE.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FE.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FE.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FE.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FE.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FE.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FE.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FE.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FORTUM.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FORTUM.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FORTUM.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FORTUM.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FORTUM.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FORTUM.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FORTUM.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FORTUM.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FORTUM.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FORTUM.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FORTUM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FORTUM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FO.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FO.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FO.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FO.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FO.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FO.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FO.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FO.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FO.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FO.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FRTEL.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FRTEL.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FRTEL.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FRTEL.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FRTEL.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FRTEL.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FRTEL.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FRTEL.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FRTEL.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FRTEL.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FRTEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  FRTEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GCI.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GCI.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GCI.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GCI.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GCI.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GCI.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GCI.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GCI.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GCI.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GCI.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GCI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GCI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GCI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GASSM.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GASSM.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GASSM.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GASSM.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GASSM.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GASSM.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GASSM.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GASSM.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GASSM.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GASSM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GASSM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 11:05:20 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
