
******************** RISK RUN START (11/21/2010 9:19:36 AM - ) ********************

11/21/2010 9:19:36 AM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 06-Apr-2010 Official -e
11/21/2010 9:19:50 AM - 	8828 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve ABK.USD.SeniorUnsecured.Modified to fit by copying previous quote to tenor 7 Years
11/21/2010 9:23:04 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:23:04 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:23:04 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:23:04 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:23:04 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:23:04 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:23:04 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:23:04 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:23:04 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:23:04 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:23:04 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:04 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:04 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:23:04 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:23:04 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:23:04 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:23:04 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:23:04 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:23:04 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:23:04 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:23:04 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  JWN.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  JWN.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  JWN.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  JWN.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  JWN.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  JWN.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  JWN.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  JWN.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  JWN.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  JWN.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  JWN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  JWN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  JWN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NSC.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NSC.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NSC.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NSC.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NSC.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NSC.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NSC.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NSC.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NSC.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NSC.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NSC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NSC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NSC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NOC.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NOC.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NOC.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NOC.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NOC.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NOC.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NOC.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NOC.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NOC.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NOC.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NOC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NOC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  NOC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  PSON.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  PSON.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  PSON.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  PSON.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  PSON.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  PSON.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  PSON.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  PSON.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  PSON.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  PSON.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  PSON.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  PSON.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MO.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MO.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MO.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MO.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MO.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MO.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MO.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MO.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MO.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MO.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  MO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  COP.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  COP.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  COP.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  COP.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  COP.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  COP.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  COP.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  COP.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  COP.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  COP.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  COP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  COP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  COP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  RTN.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  RTN.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  RTN.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  RTN.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  RTN.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  RTN.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  RTN.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  RTN.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  RTN.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  RTN.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  RTN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  RTN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  RTN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  REP.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  REP.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  REP.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  REP.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  REP.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  REP.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  REP.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  REP.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:23:05 AM - 	Quote  REP.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
