
******************** RISK RUN START (11/21/2010 1:36:33 PM - ) ********************

11/21/2010 1:36:33 PM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 14-May-2010 Official -e
11/21/2010 1:36:47 PM - Script call: C:/Quantifi/9.4.1/bin/OptexImportIR.py C:/Quantifi/NightlyBatch/20100514/Next-Data\OptexCurves.20100514.CSV -e
11/21/2010 1:36:55 PM - 	Treating quote  GBPLIBOR.1 Days.Mid
11/21/2010 1:40:02 PM - 	Quote  ATTINC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SRE.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SRE.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SRE.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SRE.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SRE.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SRE.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SRE.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SRE.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SRE.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SRE.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SRE.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SRE.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SRE.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SHW.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SHW.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SHW.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SHW.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SHW.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SHW.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SHW.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SHW.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SHW.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SHW.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SHW.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SHW.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SHW.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  LUV.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  LUV.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  LUV.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  LUV.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  LUV.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  LUV.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  LUV.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  LUV.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  LUV.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  LUV.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  LUV.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  LUV.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  LUV.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  S.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  S.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  S.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  S.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  S.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  S.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  S.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  S.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  S.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  S.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  S.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  S.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  S.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  HOT.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  HOT.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  HOT.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  HOT.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  HOT.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  HOT.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  HOT.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  HOT.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  HOT.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  HOT.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  HOT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  HOT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  HOT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  STM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  GDFS.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  GDFS.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  GDFS.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  GDFS.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  GDFS.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  GDFS.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  GDFS.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  GDFS.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  GDFS.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  GDFS.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  GDFS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  GDFS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TGT.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TGT.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TGT.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TGT.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TGT.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TGT.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TGT.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TGT.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TGT.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TGT.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TGT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TGT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TGT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TLIASS.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TLIASS.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TLIASS.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TLIASS.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TLIASS.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TLIASS.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TLIASS.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TLIASS.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TLIASS.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TLIASS.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TLIASS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TLIASS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TOL.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TOL.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TOL.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TOL.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TOL.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TOL.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TOL.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TOL.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TOL.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TOL.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TOL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TOL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  TOL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  RIG.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  RIG.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  RIG.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  RIG.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  RIG.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  RIG.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  RIG.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  RIG.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  RIG.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  RIG.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  RIG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  RIG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  RIG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UNP.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UNP.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UNP.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UNP.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UNP.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UNP.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UNP.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UNP.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UNP.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UNP.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UNP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UNP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UNP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UHS.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UHS.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UHS.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UHS.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UHS.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UHS.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UHS.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UHS.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UHS.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UHS.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UHS.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UHS.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  UHS.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  IACI-IntAcq.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  IACI-IntAcq.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  IACI-IntAcq.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  IACI-IntAcq.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  IACI-IntAcq.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  IACI-IntAcq.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:40:02 PM - 	Quote  IACI-IntAcq.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
