
******************** RISK RUN START (11/21/2010 12:49:46 AM - ) ********************

11/21/2010 12:49:46 AM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 15-Jan-2010 Official -e
11/21/2010 12:49:57 AM - 	6687 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve ABK-AssurCorp.USD.SeniorUnsecured.Modified to fit by copying previous quote to tenor 6 Years
11/21/2010 12:52:45 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IBERDU.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:45 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LAFCP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:52:46 AM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
