
******************** RISK RUN START (11/21/2010 1:43:05 AM - ) ********************

11/21/2010 1:43:05 AM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 26-Jan-2010 Official -e
11/21/2010 1:43:16 AM - 	6656 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve ABK-AssurCorp.USD.SeniorUnsecured.Modified to fit by copying previous quote to tenor 6 Years
11/21/2010 1:46:06 AM - 	Quote  BILLO.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BILLO.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BILLO.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BILLO.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BILLO.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BILLO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BILLO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BILLO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CCL.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CCL.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CCL.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CCL.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CCL.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CCL.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CCL.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CCL.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CCL.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CCL.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CCL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CCL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CCL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAT.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAT.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAT.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAT.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAT.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAT.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAT.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAT.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAT.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAT.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CENTRI.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CENTRI.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CENTRI.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CENTRI.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CENTRI.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CENTRI.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CENTRI.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CENTRI.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CENTRI.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CENTRI.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CENTRI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CENTRI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CTL.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CTL.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CTL.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CTL.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CTL.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CTL.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CTL.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CTL.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CTL.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CTL.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CTL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CTL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CTL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CSC.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CSC.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CSC.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CSC.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CSC.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CSC.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CSC.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CSC.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CSC.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CSC.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CSC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CSC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CSC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAG.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAG.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAG.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAG.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAG.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAG.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAG.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAG.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAG.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAG.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CAG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CEG.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CEG.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CEG.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CEG.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CEG.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CEG.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:46:06 AM - 	Quote  CEG.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  CEG.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  CEG.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  CEG.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  CEG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  CEG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  CEG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  COX-CommInc.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  COX-CommInc.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  COX-CommInc.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  COX-CommInc.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  COX-CommInc.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  COX-CommInc.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  COX-CommInc.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  COX-CommInc.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  COX-CommInc.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  COX-CommInc.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  COX-CommInc.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  COX-CommInc.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  COX-CommInc.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  CSX.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  CSX.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  CSX.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  CSX.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  CSX.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  CSX.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  CSX.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  CSX.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  CSX.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  CSX.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  CSX.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  CSX.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  CSX.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DE.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DE.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DE.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DE.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DE.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DE.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DE.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DE.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DE.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DE.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DE.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DE.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DE.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DT.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DT.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DT.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DT.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DT.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DT.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DT.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DT.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DT.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DT.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DT.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DT.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DIS.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DIS.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DIS.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DIS.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DIS.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DIS.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DIS.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DIS.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DIS.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DIS.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DIS.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 1:46:07 AM - 	Quote  DIS.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
