
******************** RISK RUN START (11/20/2010 11:49:04 PM - ) ********************

11/20/2010 11:49:04 PM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 05-Jan-2010 Official -e
11/20/2010 11:49:15 PM - 	6703 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve ABK-AssurCorp.USD.SeniorUnsecured.Modified to fit by copying previous quote to tenor 6 Years
11/20/2010 11:52:09 PM - 	Quote  GASSM.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GASSM.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GASSM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GASSM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GIS.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  GR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HAL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HPQ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  HON.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IBM.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IR-NJ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  IP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  KR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LEN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LTD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  LMT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:52:09 PM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MCK.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  MOT.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:52:10 PM - 	Quote  NWL.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
