
******************** RISK RUN START (11/21/2010 12:42:12 AM - ) ********************

11/21/2010 12:42:12 AM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 14-Jan-2010 Official -e
11/21/2010 12:42:23 AM - 	6718 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve ABK-AssurCorp.USD.SeniorUnsecured.Modified to fit by copying previous quote to tenor 6 Years
11/21/2010 12:45:13 AM - 	Quote  RIOALC.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  RIOALC.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  RIOALC.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  RIOALC.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  RIOALC.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  RIOALC.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  RIOALC.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  RIOALC.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  RIOALC.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  RIOALC.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  RIOALC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  RIOALC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  RIOALC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AA.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AA.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AA.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AA.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AA.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AA.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AA.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AA.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AA.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AA.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AA.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AA.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AA.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AEP.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AEP.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AEP.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AEP.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AEP.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AEP.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AEP.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AEP.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AEP.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AEP.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AEP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AEP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AEP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  WYE.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  WYE.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  WYE.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  WYE.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  WYE.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  WYE.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  WYE.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  WYE.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  WYE.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  WYE.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  WYE.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  WYE.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  WYE.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AMGN.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AMGN.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AMGN.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AMGN.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AMGN.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AMGN.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AMGN.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AMGN.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AMGN.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AMGN.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AMGN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AMGN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  AMGN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  APC.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  APC.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  APC.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  APC.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  APC.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  APC.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  APC.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  APC.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  APC.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  APC.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  APC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  APC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  APC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BACORP.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BACORP.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BACORP.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BACORP.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BACORP.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BACORP.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BACORP.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BACORP.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BACORP.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BACORP.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BACORP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BACORP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BACORP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BASFSE.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BASFSE.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BASFSE.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BASFSE.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BASFSE.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BASFSE.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BASFSE.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BASFSE.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BASFSE.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BASFSE.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BASFSE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BASFSE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BAX.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BAX.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BAX.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BAX.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BAX.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BAX.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BAX.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BAX.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BAX.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BAX.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BAX.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BAX.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BAX.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  VRZN.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  VRZN.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  VRZN.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  VRZN.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  VRZN.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  VRZN.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  VRZN.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  VRZN.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  VRZN.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  VRZN.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  VRZN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  VRZN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  VRZN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BILLO.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BILLO.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BILLO.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BILLO.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BILLO.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BILLO.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BILLO.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BILLO.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BILLO.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BILLO.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BILLO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BILLO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BILLO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BMY.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  BNI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  PGN.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  CPB.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  CCL.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  CCL.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  CCL.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:45:13 AM - 	Quote  CCL.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:45:14 AM - 	Quote  CCL.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:45:14 AM - 	Quote  CCL.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:45:14 AM - 	Quote  CCL.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
